Timeline,Start time,Duration,Row,Instance number,BUILD UP PROGRESSION,OFFSIDE,POSSESSION,POSSESSION END,SEAM THREE,SEAM TWO,Ungrouped,Notes,Flags
FF VS SI copy,6010.446294121315,5.879999985827453,AWAY POSSESSION,136,,,P-D3,,,,,,
FF VS SI copy,6067.622855789399,16.212144210600854,AWAY POSSESSION,137,,,P-D3,,,,,,
FF VS SI copy,6089.114999957483,5.519999985827781,AWAY POSSESSION,138,,,P-M3,,,,,,
FF VS SI copy,6105.1949998710315,26.879999872448934,AWAY POSSESSION,139,,,P-D3,,,SEAM TWO ENTRY,,,
FF VS SI copy,6139.2749996882085,10.84500031179141,AWAY POSSESSION,140,,,P-M3,,,,,,
FF VS SI copy,6197.153333261054,6.59999998157582,AWAY POSSESSION,141,,,P-D3,,,,,,
FF VS SI copy,6211.814999982993,3.6083333503402173,AWAY POSSESSION,142,,,P-D3,,,,,,
FF VS SI copy,6242.12,12.590000000000146,AWAY POSSESSION,143,,,P-D3,,,SEAM TWO ENTRY,,,
FF VS SI copy,6284.458333333333,11.760000000000218,AWAY POSSESSION,144,,,P-D3,,,,,,
FF VS SI copy,6300.778333333334,17.75999999999931,AWAY POSSESSION,145,,,"P-D3, P-M3",,,,,,
FF VS SI copy,6324.538333333333,17.160000000000764,AWAY POSSESSION,146,,,P-M3,,,,,,
FF VS SI copy,6350.368333333333,24.64350945861679,AWAY POSSESSION,147,,,P-D3,,,,,,
FF VS SI copy,6401.17184279195,12.269823874716167,AWAY POSSESSION,148,,,P-D3,,,,,,
FF VS SI copy,470.3,29.599999999999966,HOME POSSESSION,1,,,P-D3,,,SEAM TWO ENTRY,,,
FF VS SI copy,499.9,9.567191979875304,HOME POSSESSION,2,,,,,,,,,
FF VS SI copy,506.86719197987526,13.800000000000011,HOME POSSESSION,3,,,P-M3,,,SEAM TWO ENTRY,,,
FF VS SI copy,521.0166666666667,21.278333333333308,HOME POSSESSION,4,,,P-M3,,,,,,
FF VS SI copy,539.295,8.600000000000023,HOME POSSESSION,5,P-F3,,P-M3,"SHOT IN BOX, ON TARGET, SHOT, GOAL",,,PENALTY AREA ENTRY,,
FF VS SI copy,618.9274637514172,17.899999999999977,HOME POSSESSION,6,,,P-M3,,,SEAM TWO ENTRY,"Cross Successful, CROSSES, PENALTY AREA ENTRY",,
FF VS SI copy,650.915,16.0,HOME POSSESSION,7,,,P-M3,,,SEAM TWO ENTRY,,,
FF VS SI copy,667.515,8.800000000000068,HOME POSSESSION,8,P-F3,,,,,,"Cross Unsuccessful, CROSSES",,
FF VS SI copy,697.395,28.600000000000023,HOME POSSESSION,9,,,P-M3,,,,,,
FF VS SI copy,745.08,3.0,HOME POSSESSION,10,,,,,,,,,
FF VS SI copy,753.9833333333333,20.86929916666668,HOME POSSESSION,11,,,P-D3,,SEAM THREE ENTRY,,,,
FF VS SI copy,843.16341875,13.0,HOME POSSESSION,12,P-F3,,P-M3,,,SEAM TWO ENTRY,"PENALTY AREA ENTRY, Cross Unsuccessful, CROSSES",,
FF VS SI copy,848.3476465104799,11.215772239519993,HOME POSSESSION,13,,,,"ON TARGET, SHOT, GOAL, SHOT IN BOX",,SEAM TWO ENTRY,PENALTY AREA ENTRY,,
FF VS SI copy,924.6216666666667,6.100000000000023,HOME POSSESSION,14,,,P-M3,,,,,,
FF VS SI copy,945.4216666666666,39.60000000000002,HOME POSSESSION,15,P-F3,,P-M3,,SEAM THREE ENTRY,,"PENALTY AREA ENTRY, Cross Successful, CROSSES",,
FF VS SI copy,982.0216666666666,3.0,HOME POSSESSION,16,,,,,,,,,
FF VS SI copy,982.0216666666666,9.100000000000023,HOME POSSESSION,17,P-F3,,,,,,PENALTY AREA ENTRY,,
FF VS SI copy,994.0716666666667,14.0,HOME POSSESSION,18,,,P-M3,,,,,,
FF VS SI copy,1019.7716666666666,28.79833325396828,HOME POSSESSION,19,P-F3,,P-D3,,SEAM THREE ENTRY,SEAM TWO ENTRY,"PENALTY AREA ENTRY, Cross Unsuccessful, CROSSES",,
FF VS SI copy,1046.1166666241497,9.299999953231236,HOME POSSESSION,20,P-F3,,,,,,"Cross Unsuccessful, CROSSES",,
FF VS SI copy,1119.2400580342971,19.799999886621208,HOME POSSESSION,21,,,P-M3,,,SEAM TWO ENTRY,,,
FF VS SI copy,1142.2800578798185,41.6399997392291,HOME POSSESSION,22,,,P-D3,,SEAM THREE ENTRY,,"Cross Unsuccessful, CROSSES",,
FF VS SI copy,1217.505564987245,11.639999941893393,HOME POSSESSION,23,,,P-M3,,,,"Cross Successful, CROSSES",,
FF VS SI copy,1257.6899731079932,28.799999822845848,HOME POSSESSION,24,,,P-M3,,,SEAM TWO ENTRY,,,
FF VS SI copy,1301.0083332893992,14.548333303571326,HOME POSSESSION,25,P-F3,,P-M3,"SHOT IN BOX, SHOT",,SEAM TWO ENTRY,PENALTY AREA ENTRY,,
FF VS SI copy,1346.0483332908163,22.559999868197337,HOME POSSESSION,26,P-F3,,P-M3,"ON TARGET, SHOT, GOAL, SHOT, SHOT IN BOX",SEAM THREE ENTRY,,PENALTY AREA ENTRY,,
FF VS SI copy,1419.9899999503969,60.17833318452381,HOME POSSESSION,27,,,"P-M3, P-D3, P-M3",,SEAM THREE ENTRY,SEAM TWO ENTRY,"Cross Unsuccessful, CROSSES",,
FF VS SI copy,1483.6483330924036,15.23999991780056,HOME POSSESSION,28,P-F3,,,,,,,,
FF VS SI copy,1510.408332912415,33.47333360260768,HOME POSSESSION,29,,,P-M3,,SEAM THREE ENTRY,SEAM TWO ENTRY,PENALTY AREA ENTRY,,
FF VS SI copy,1543.0416665008504,10.679999950396677,HOME POSSESSION,30,P-F3,,,,,,"PENALTY AREA ENTRY, Cross Unsuccessful, CROSSES",,
FF VS SI copy,1624.020126371882,26.879999970238032,HOME POSSESSION,31,,,P-M3,,,,,,
FF VS SI copy,1650.7801263364513,10.919999991496525,HOME POSSESSION,32,,,P-M3,,,,,,
FF VS SI copy,1658.7001263279478,22.919873662131522,HOME POSSESSION,33,,,P-M3,,,SEAM TWO ENTRY,,,
FF VS SI copy,1682.4599999844104,7.799999994331074,HOME POSSESSION,34,P-F3,,P-M3,,,,,,
FF VS SI copy,1700.9915099489797,11.620156712018115,HOME POSSESSION,35,,,P-M3,,,SEAM TWO ENTRY,,,
FF VS SI copy,1725.436666667,6.719999996832257,HOME POSSESSION,36,,,P-M3,,,,,,
FF VS SI copy,1732.6366666581632,26.879999970238032,HOME POSSESSION,37,P-F3,,P-D3,,,SEAM TWO ENTRY,"Cross Unsuccessful, CROSSES",,
FF VS SI copy,1789.0666666553288,25.19999997307241,HOME POSSESSION,38,P-F3,,P-D3,,,SEAM TWO ENTRY,"Cross Unsuccessful, CROSSES",,
FF VS SI copy,1845.2414234126984,3.0,HOME POSSESSION,39,,,P-M3,,,,,,
FF VS SI copy,1852.081423404195,27.796909919217796,HOME POSSESSION,40,,,P-M3,,,SEAM TWO ENTRY,,,
FF VS SI copy,1885.2783333106577,7.079999994331047,HOME POSSESSION,41,,,P-D3,,,,,,
FF VS SI copy,1892.7183333021542,17.039999981575875,HOME POSSESSION,42,,,P-D3,,,SEAM TWO ENTRY,,,
